,filename,team,team_1,gender,season,date,event,venue,city,toss_winner,toss_decision,player_of_match,umpire,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,method,eliminator,players
833,1302623_info.csv,Papua New Guinea,United Arab Emirates,male,2021/22,2022/03/15,ICC Men's Cricket World Cup League 2,Sharjah Cricket Stadium,Sharjah,Papua New Guinea,bat,Basil Hameed,Shiju Sam,Akbar Ali,,WC Labrooy,United Arab Emirates,,7,,,,
834,1302624_info.csv,Papua New Guinea,Nepal,male,2021/22,2022/03/16,ICC Men's Cricket World Cup League 2,Sharjah Cricket Stadium,Sharjah,Papua New Guinea,bat,RK Paudel,Shiju Sam,RR Wimalasiri,,WC Labrooy,Nepal,,2,,,,
835,1302625_info.csv,United Arab Emirates,Nepal,male,2021/22,2022/03/18,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,United Arab Emirates,bat,Rohan Mustafa,RR Wimalasiri,Shiju Sam,,WC Labrooy,United Arab Emirates,48,,,,,
836,1302626_info.csv,United Arab Emirates,Papua New Guinea,male,2021/22,2022/03/19,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,United Arab Emirates,bat,A Nao,Shiju Sam,Akbar Ali,,WC Labrooy,Papua New Guinea,,6,,,,
837,1302627_info.csv,United Arab Emirates,Nepal,male,2021/22,2022/03/21,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Nepal,field,Rohan Mustafa,RR Wimalasiri,Shiju Sam,,WC Labrooy,United Arab Emirates,99,,,,,
838,1302628_info.csv,Papua New Guinea,Nepal,male,2021/22,2022/03/22,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Nepal,field,Aarif Sheikh,Shiju Sam,RR Wimalasiri,,WC Labrooy,Nepal,,7,,,,
839,1303309_info.csv,Ireland,New Zealand,male,2022,2022/07/10,New Zealand tour of Ireland,"The Village, Malahide, Dublin",Dublin,New Zealand,field,MG Bracewell,R Black,Jareth McCready,PA Reynolds,DC Boon,New Zealand,,1,,,,
840,1303310_info.csv,Ireland,New Zealand,male,2022,2022/07/12,New Zealand tour of Ireland,"The Village, Malahide, Dublin",Dublin,New Zealand,field,MG Bracewell,PA Reynolds,Jareth McCready,R Black,DC Boon,New Zealand,,3,,,,
841,1303311_info.csv,New Zealand,Ireland,male,2022,2022/07/15,New Zealand tour of Ireland,"The Village, Malahide, Dublin",Dublin,New Zealand,bat,MJ Guptill,R Black,Jareth McCready,PA Reynolds,DC Boon,New Zealand,1,,,,,
842,1305496_info.csv,Papua New Guinea,Nepal,male,2021/22,2022/03/25,Papua New Guinea tour of Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,CJA Amini,RR Wimalasiri,VK Jha,,WC Labrooy,Papua New Guinea,6,,,,,
843,1305497_info.csv,Nepal,Papua New Guinea,male,2021/22,2022/03/26,Papua New Guinea tour of Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,bat,L Siaka,VK Jha,DN Subedi,,WC Labrooy,Papua New Guinea,,3,,,,
844,1307296_info.csv,Sri Lanka,Australia,male,2022,2022/06/14,Australia tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,bat,GJ Maxwell,RSA Palliyaguruge,RR Wimalasiri,LE Hannibal,RS Madugalle,Australia,,2,,D/L,,
845,1307297_info.csv,Sri Lanka,Australia,male,2022,2022/06/16,Australia tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Australia,field,C Karunaratne,RR Wimalasiri,LE Hannibal,RSA Palliyaguruge,RS Madugalle,Sri Lanka,26,,,D/L,,
846,1307298_info.csv,Australia,Sri Lanka,male,2022,2022/06/19,Australia tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Australia,bat,P Nissanka,LE Hannibal,RMPJ Rambukwella,RR Wimalasiri,RS Madugalle,Sri Lanka,,6,,,,
847,1307299_info.csv,Sri Lanka,Australia,male,2022,2022/06/21,Australia tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Australia,field,KIC Asalanka,RSA Palliyaguruge,RR Wimalasiri,HDPK Dharmasena,RS Madugalle,Sri Lanka,4,,,,,
848,1307300_info.csv,Sri Lanka,Australia,male,2022,2022/06/24,Australia tour of Sri Lanka,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,C Karunaratne,RSA Palliyaguruge,RR Wimalasiri,RMPJ Rambukwella,RS Madugalle,Australia,,4,,,,
849,1307479_info.csv,Scotland,New Zealand,male,2022,2022/07/31,New Zealand tour of Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,MS Chapman,DH Mclean,,Ryan Milne,Wayne Noon,New Zealand,,7,,,,
850,1308233_info.csv,Pakistan,Ireland,female,2022/23,2022/11/04,Ireland Women tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,bat,Sidra Ameen,Faisal Afridi,Imran Javed,,Ali Naqvi,Pakistan,128,,,,,
851,1308234_info.csv,Ireland,Pakistan,female,2022/23,2022/11/06,Ireland Women tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Ireland,bat,Sidra Ameen,Imran Javed,Faisal Afridi,,Ali Naqvi,Pakistan,,9,,,,
852,1308235_info.csv,Ireland,Pakistan,female,2022/23,2022/11/09,Ireland Women tour of Pakistan,"Gaddafi Stadium, Lahore",Lahore,Ireland,bat,Ghulam Fatima,Faisal Afridi,Imran Javed,,Ali Naqvi,Pakistan,,5,,,,
853,1308244_info.csv,Scotland,Papua New Guinea,male,2022,2022/04/09,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Papua New Guinea,field,,BB Pradhan,Rashid Riaz,,GF Labrooy,Scotland,162,,,,,
854,1308245_info.csv,Scotland,Oman,male,2022,2022/04/10,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Scotland,bat,A Neill,Rashid Riaz,BB Pradhan,,GF Labrooy,Scotland,4,,,,,
855,1308246_info.csv,Papua New Guinea,Oman,male,2022,2022/04/12,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Papua New Guinea,bat,Jatinder Singh,Rashid Riaz,Akbar Ali,,GF Labrooy,Oman,,7,,,,
856,1308247_info.csv,Scotland,Papua New Guinea,male,2022,2022/04/13,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Scotland,bat,GT Main,BB Pradhan,Rashid Riaz,,GF Labrooy,Scotland,123,,,,,
857,1308248_info.csv,Oman,Scotland,male,2022,2022/04/15,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Oman,bat,MRJ Watt,Rashid Riaz,BB Pradhan,,GF Labrooy,Scotland,,2,,,,
858,1308249_info.csv,Oman,Papua New Guinea,male,2022,2022/04/16,ICC Men's Cricket World Cup League 2,Dubai International Cricket Stadium,Dubai,Oman,bat,Bilal Khan,Rashid Riaz,Akbar Ali,,GF Labrooy,Oman,85,,,,,
859,1310943_info.csv,Afghanistan,Zimbabwe,male,2022,2022/06/04,Afghanistan tour of Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Rahmat Shah,M Erasmus,F Mutizwa,I Chabi,AJ Pycroft,Afghanistan,60,,,,,
860,1310944_info.csv,Zimbabwe,Afghanistan,male,2022,2022/06/06,Afghanistan tour of Zimbabwe,Harare Sports Club,Harare,Afghanistan,field,Ibrahim Zadran,M Erasmus,C Phiri,L Rusere,AJ Pycroft,Afghanistan,,8,,,,
861,1310945_info.csv,Zimbabwe,Afghanistan,male,2022,2022/06/09,Afghanistan tour of Zimbabwe,Harare Sports Club,Harare,Afghanistan,field,Rashid Khan,M Erasmus,F Mutizwa,I Chabi,AJ Pycroft,Afghanistan,,4,,,,
862,1310984_info.csv,Sri Lanka,Pakistan,female,2022,2022/06/01,Sri Lanka Women tour of Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Sri Lanka,bat,Ghulam Fatima,Faisal Afridi,Imran Javed,,Muhammad Javed,Pakistan,,8,,,,
863,1310985_info.csv,Pakistan,Sri Lanka,female,2022,2022/06/03,Sri Lanka Women tour of Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Pakistan,bat,Sidra Ameen,Imran Javed,Imtiaz Iqbal,,Muhammad Javed,Pakistan,73,,,,,
864,1310986_info.csv,Sri Lanka,Pakistan,female,2022,2022/06/05,Sri Lanka Women tour of Pakistan,"Southend Club Cricket Stadium, Karachi",Karachi,Sri Lanka,bat,AC Jayangani,Imtiaz Iqbal,Faisal Afridi,,Muhammad Javed,Sri Lanka,93,,,,,
865,1311737_info.csv,Pakistan,Netherlands,male,2022,2022/08/16,Pakistan tour of Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,bat,Fakhar Zaman,Rizwan Akram,Adriaan van den Dries,N Bathi,BC Broad,Pakistan,16,,,,,
866,1311738_info.csv,Netherlands,Pakistan,male,2022,2022/08/18,Pakistan tour of Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,bat,Mohammad Nawaz (3),N Bathi,Adriaan van den Dries,Rizwan Akram,BC Broad,Pakistan,,7,,,,
867,1311739_info.csv,Pakistan,Netherlands,male,2022,2022/08/21,Pakistan tour of Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,bat,Naseem Shah,Rizwan Akram,N Bathi,Adriaan van den Dries,BC Broad,Pakistan,9,,,,,
868,1312798_info.csv,United States of America,Scotland,male,2022,2022/05/28,ICC Men's Cricket World Cup League 2,"Choice Moosa Stadium, Pearland",Pearland,United States of America,bat,SN Netravalkar,SN Bandekar,Jermaine Lindo,,Reon King,United States of America,104,,,,,
869,1312799_info.csv,Scotland,United States of America,male,2022,2022/05/29,ICC Men's Cricket World Cup League 2,"Choice Moosa Stadium, Pearland",Pearland,Scotland,bat,RD Berrington,LS Reifer,Vijaya Mallela,,Reon King,Scotland,111,,,,,
870,1312800_info.csv,United Arab Emirates,Scotland,male,2022,2022/05/31,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,bat,KJ Coetzer,Vijaya Mallela,LS Reifer,,Reon King,Scotland,,4,,,,
871,1312801_info.csv,United Arab Emirates,United States of America,male,2022,2022/06/01,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,bat,SJ Modani,LS Reifer,SN Bandekar,,Reon King,United States of America,,4,,,,
872,1312802_info.csv,Scotland,United Arab Emirates,male,2022,2022/06/03,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Scotland,bat,,Vijaya Mallela,LS Reifer,,Reon King,United Arab Emirates,,5,,,,
873,1312803_info.csv,United States of America,United Arab Emirates,male,2022,2022/06/04,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,United Arab Emirates,field,V Aravind,LS Reifer,Vijaya Mallela,,Reon King,United Arab Emirates,,8,,,,
874,1312804_info.csv,United States of America,Oman,male,2022,2022/06/08,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Oman,field,MD Patel,Vijaya Mallela,SN Bandekar,,Reon King,United States of America,114,,,,,
875,1312805_info.csv,Oman,Nepal,male,2022,2022/06/09,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Oman,bat,Zeeshan Maqsood,SN Bandekar,LS Reifer,,Reon King,Oman,13,,,,,
876,1312806_info.csv,Nepal,United States of America,male,2022,2022/06/11,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Nepal,bat,Steven Ryan Taylor,Vijaya Mallela,Jermaine Lindo,,Reon King,,,,tie,,,
877,1312807_info.csv,Oman,United States of America,male,2022,2022/06/12,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Oman,bat,KH Prajapati,SN Bandekar,Vijaya Mallela,,Reon King,Oman,13,,,,,
878,1312808_info.csv,Oman,Nepal,male,2022,2022/06/14,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Oman,bat,Karan KC,Vijaya Mallela,LS Reifer,,Reon King,Nepal,,7,,,,
879,1312809_info.csv,United States of America,Nepal,male,2022,2022/06/15,ICC Men's Cricket World Cup League 2,"Moosa Cricket Stadium, Pearland",Pearland,Nepal,field,G Singh,SN Bandekar,Jermaine Lindo,,Reon King,United States of America,39,,,,,
880,1315038_info.csv,West Indies,Pakistan,male,2022,2022/06/08,West Indies tour of Pakistan,Multan Cricket Stadium,Multan,West Indies,bat,Khushdil Shah,Aleem Dar,Faisal Afridi,Rashid Riaz,Muhammad Javed,Pakistan,,5,,,,
881,1315039_info.csv,Pakistan,West Indies,male,2022,2022/06/10,West Indies tour of Pakistan,Multan Cricket Stadium,Multan,Pakistan,bat,Mohammad Nawaz (3),Asif Yaqoob,Faisal Afridi,Aleem Dar,Muhammad Javed,Pakistan,120,,,,,
882,1315040_info.csv,Pakistan,West Indies,male,2022,2022/06/12,West Indies tour of Pakistan,Multan Cricket Stadium,Multan,Pakistan,bat,Shadab Khan,Rashid Riaz,Faisal Afridi,Asif Yaqoob,Muhammad Javed,Pakistan,53,,,D/L,,
883,1316645_info.csv,Ireland,South Africa,female,2022,2022/06/11,South Africa Women tour of Ireland,"Castle Avenue, Dublin",Dublin,Ireland,bat,S Ismail,PA Reynolds,AA Baig,,G McCrea,South Africa,,9,,,,
884,1316646_info.csv,Ireland,South Africa,female,2022,2022/06/14,South Africa Women tour of Ireland,"Castle Avenue, Dublin",Dublin,South Africa,field,L Goodall,M Hawthorne,Jonathan Kennedy,,G McCrea,South Africa,,9,,,,
885,1316647_info.csv,South Africa,Ireland,female,2022,2022/06/17,South Africa Women tour of Ireland,"Castle Avenue, Dublin",Dublin,South Africa,bat,,R Black,Jareth McCready,,G McCrea,South Africa,189,,,,,
886,1317152_info.csv,West Indies,Bangladesh,male,2022,2022/07/10,Bangladesh tour of West Indies,"Providence Stadium, Guyana",Providence,Bangladesh,field,Mehedi Hasan Miraz,JS Wilson,LS Reifer,N Duguid,RB Richardson,Bangladesh,,6,,,,
887,1317153_info.csv,West Indies,Bangladesh,male,2022,2022/07/13,Bangladesh tour of West Indies,"Providence Stadium, Guyana",Providence,Bangladesh,field,Nasum Ahmed,N Duguid,GO Brathwaite,LS Reifer,Reon King,Bangladesh,,9,,,,
888,1317154_info.csv,West Indies,Bangladesh,male,2022,2022/07/16,Bangladesh tour of West Indies,"Providence Stadium, Guyana",Providence,Bangladesh,field,Taijul Islam,LS Reifer,N Duguid,GO Brathwaite,RB Richardson,Bangladesh,,4,,,,
889,1317476_info.csv,Zimbabwe,Australia,male,2022,2022/08/28,Zimbabwe tour of Australia,"Tony Ireland Stadium, Townsville",Townsville,Australia,field,C Green,SJ Nogajski,DM Koch,PR Reiffel,DC Boon,Australia,,5,,,,
890,1317477_info.csv,Zimbabwe,Australia,male,2022,2022/08/31,Zimbabwe tour of Australia,"Tony Ireland Stadium, Townsville",Townsville,Australia,field,MA Starc,PR Reiffel,P Wilson,RJ Tucker,DC Boon,Australia,,8,,,,
891,1317478_info.csv,Australia,Zimbabwe,male,2022,2022/09/03,Zimbabwe tour of Australia,"Riverway Stadium, Townsville",Townsville,Zimbabwe,field,RP Burl,RJ Tucker,DM Koch,PR Reiffel,DC Boon,Zimbabwe,,3,,,,
892,1317479_info.csv,New Zealand,Australia,male,2022,2022/09/06,New Zealand tour of Australia,"Cazaly's Stadium, Cairns",Cairns,Australia,field,C Green,SJ Nogajski,P Wilson,RJ Tucker,DC Boon,Australia,,2,,,,
893,1317480_info.csv,Australia,New Zealand,male,2022,2022/09/08,New Zealand tour of Australia,"Cazaly's Stadium, Cairns",Cairns,New Zealand,field,MA Starc,RJ Tucker,SJ Nogajski,PR Reiffel,DC Boon,Australia,113,,,,,
894,1317481_info.csv,Australia,New Zealand,male,2022,2022/09/11,New Zealand tour of Australia,"Cazaly's Stadium, Cairns",Cairns,New Zealand,field,SPD Smith,SJ Nogajski,P Wilson,RJ Tucker,DC Boon,Australia,25,,,,,
895,1317489_info.csv,England,Australia,male,2022/23,2022/11/17,England tour of Australia,Adelaide Oval,Adelaide,Australia,field,DJ Malan,P Wilson,SJ Nogajski,RJ Tucker,DC Boon,Australia,,6,,,,
896,1317490_info.csv,Australia,England,male,2022/23,2022/11/19,England tour of Australia,Sydney Cricket Ground,Sydney,Australia,bat,MA Starc,SJ Nogajski,,PR Reiffel,DC Boon,Australia,72,,,,,
897,1317491_info.csv,Australia,England,male,2022/23,2022/11/22,England tour of Australia,Melbourne Cricket Ground,Melbourne,England,field,TM Head,P Wilson,SJ Nogajski,RJ Tucker,DC Boon,Australia,221,,,D/L,,
898,1317900_info.csv,India,West Indies,male,2022,2022/07/22,India tour of West Indies,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,field,S Dhawan,LS Reifer,N Duguid,GO Brathwaite,RB Richardson,India,3,,,,,
899,1317901_info.csv,West Indies,India,male,2022,2022/07/24,India tour of West Indies,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,bat,AR Patel,JS Wilson,LS Reifer,N Duguid,RB Richardson,India,,2,,,,
900,1317902_info.csv,India,West Indies,male,2022,2022/07/27,India tour of West Indies,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,India,bat,Shubman Gill,N Duguid,GO Brathwaite,LS Reifer,RB Richardson,India,119,,,D/L,,
901,1317911_info.csv,New Zealand,West Indies,male,2022,2022/08/17,New Zealand tour of West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,SSJ Brooks,JS Wilson,LS Reifer,N Duguid,RB Richardson,West Indies,,5,,,,
902,1317912_info.csv,New Zealand,West Indies,male,2022,2022/08/19,New Zealand tour of West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,FH Allen,N Duguid,GO Brathwaite,LS Reifer,RB Richardson,New Zealand,50,,,D/L,,
903,1317913_info.csv,West Indies,New Zealand,male,2022,2022/08/21,New Zealand tour of West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,New Zealand,field,TWM Latham,LS Reifer,N Duguid,GO Brathwaite,RB Richardson,New Zealand,,5,,,,
904,1319712_info.csv,Sri Lanka,India,female,2022,2022/07/01,India Women tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,bat,DB Sharma,REJ Martinesz,PN Udawatta,LE Hannibal,GF Labrooy,India,,4,,,,
905,1319713_info.csv,Sri Lanka,India,female,2022,2022/07/04,India Women tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,India,field,Renuka Singh,RMPJ Rambukwella,PN Udawatta,REJ Martinesz,GF Labrooy,India,,10,,,,
906,1319714_info.csv,India,Sri Lanka,female,2022,2022/07/07,India Women tour of Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,field,H Kaur,RSA Palliyaguruge,PN Udawatta,RMPJ Rambukwella,GF Labrooy,India,39,,,,,
907,1322031_info.csv,Namibia,Nepal,male,2022,2022/07/11,ICC Men's Cricket World Cup League 2,"Cambusdoon New Ground, Ayr",Ayr,Namibia,bat,JN Loftie-Eaton,Ryan Milne,Shiju Sam,,DT Jukes,Namibia,40,,,,,
908,1322032_info.csv,Scotland,Nepal,male,2022,2022/07/13,ICC Men's Cricket World Cup League 2,"Titwood, Glasgow",Glasgow,Nepal,field,Aasif Sheikh,Shiju Sam,DH Mclean,,DT Jukes,Nepal,,5,,,,
909,1322033_info.csv,Namibia,Scotland,male,2022,2022/07/14,ICC Men's Cricket World Cup League 2,"Titwood, Glasgow",Glasgow,Scotland,field,CN Greaves,Shiju Sam,DA Haggo,,DT Jukes,Scotland,,3,,,,
910,1322034_info.csv,Namibia,Nepal,male,2022,2022/07/16,ICC Men's Cricket World Cup League 2,"Cambusdoon New Ground, Ayr",Ayr,Namibia,bat,BM Scholtz,DH Mclean,Shiju Sam,,DT Jukes,Namibia,63,,,,,
911,1322035_info.csv,Nepal,Scotland,male,2022,2022/07/17,ICC Men's Cricket World Cup League 2,"Titwood, Glasgow",Glasgow,Scotland,field,CS MacLeod,Shiju Sam,DH Mclean,,DT Jukes,Scotland,,8,,,,
912,1322036_info.csv,Scotland,United Arab Emirates,male,2022,2022/08/10,ICC Men's Cricket World Cup League 2,"Mannofield Park, Aberdeen",Aberdeen,Scotland,bat,CS MacLeod,M Burns,DH Mclean,,DT Jukes,Scotland,64,,,,,
913,1322037_info.csv,United Arab Emirates,United States of America,male,2022,2022/08/11,ICC Men's Cricket World Cup League 2,"Mannofield Park, Aberdeen",Aberdeen,United Arab Emirates,bat,MD Patel,Ryan Milne,M Burns,,DT Jukes,United States of America,,1,,,,
914,1322038_info.csv,United States of America,Scotland,male,2022,2022/08/13,ICC Men's Cricket World Cup League 2,"Mannofield Park, Aberdeen",Aberdeen,Scotland,field,CS MacLeod,M Burns,Ryan Milne,,DT Jukes,Scotland,,5,,,,
915,1322039_info.csv,Scotland,United Arab Emirates,male,2022,2022/08/14,ICC Men's Cricket World Cup League 2,"Mannofield Park, Aberdeen",Aberdeen,United Arab Emirates,field,MRJ Watt,M Burns,DA Haggo,,DT Jukes,Scotland,86,,,,,
916,1322041_info.csv,Scotland,United States of America,male,2022,2022/08/17,ICC Men's Cricket World Cup League 2,"Mannofield Park, Aberdeen",Aberdeen,United States of America,field,CS MacLeod,M Burns,Ryan Milne,,DT Jukes,United States of America,,2,,,,
917,1322278_info.csv,India,New Zealand,male,2022/23,2022/11/25,India tour of New Zealand,"Eden Park, Auckland",Auckland,New Zealand,field,TWM Latham,CB Gaffaney,SB Haig,WR Knights,JJ Crowe,New Zealand,,7,,,,
918,1322279_info.csv,India,New Zealand,male,2022/23,2022/11/27,India tour of New Zealand,"Seddon Park, Hamilton",Hamilton,New Zealand,field,,WR Knights,SB Haig,CM Brown,JJ Crowe,,,,no result,,,
919,1322280_info.csv,India,New Zealand,male,2022/23,2022/11/30,India tour of New Zealand,"Hagley Oval, Christchurch",Christchurch,New Zealand,field,,CB Gaffaney,WR Knights,SB Haig,JJ Crowe,,,,no result,,,
920,1322341_info.csv,Bangladesh,New Zealand,female,2022/23,2022/12/11,Bangladesh Women tour of New Zealand,"Basin Reserve, Wellington",Wellington,Bangladesh,bat,,JM Dempsey,C High,Kim Cotton,RE Hayward,New Zealand,,8,,,,
921,1322342_info.csv,Bangladesh,New Zealand,female,2022/23,2022/12/14,Bangladesh Women tour of New Zealand,"McLean Park, Napier",Napier,Bangladesh,bat,,Kim Cotton,C High,C Black,RE Hayward,,,,no result,,,
922,1322343_info.csv,New Zealand,Bangladesh,female,2022/23,2022/12/17,Bangladesh Women tour of New Zealand,"Seddon Park, Hamilton",Hamilton,Bangladesh,field,,Kim Cotton,C High,JM Dempsey,RE Hayward,,,,no result,,,
923,1322359_info.csv,New Zealand,Sri Lanka,male,2022/23,2023/03/25,Sri Lanka tour of New Zealand,"Eden Park, Auckland",Auckland,Sri Lanka,field,HB Shipley,WR Knights,C Black,CM Brown,JJ Crowe,New Zealand,198,,,,,
